reviewId,content,score
ae55cd25-bc73-4dae-bfdf-df0ec8289aa8,it keeps closing on me,1
c0846e66-18ad-404c-9fe8-3a8f724bbfc9,Reels or videos won't play. the app automatically closes every time I select a video or I get a pop-up saying app isn't responding.,1
8f4204bd-9661-4881-85e8-91de05ca4726,Buggy as hell,1
e58eb3c1-6498-491f-8259-32357c7e0dd6,Why is this app suddenly crashing today? The same day my messenger bugged out and now I can't even install it again.,3
018ee61c-bf02-4998-ab1e-9df3fcca9d00,April 27 2026 Facebook on Android keeps telling me it has a bug,1
58ab591c-c674-4d98-b4da-b5f62a5d8f8e,"keeps crashing if i click on any reels. Also, any video link also doesn't open on clicking, and rather vanishes from the feed..",2
1c157ad0-cd41-40ad-ac39-c7eae395f59c,how come when I like a comment my page disappears let the app goes off .?,1
e3764ac6-fcc4-4691-90a3-13aba982f9f7,I really like getting on Facebook because of my family and friends. all. so have a lot of. good nice things to learn and to know about. it all ways good to have know things and I never know. something good will Pop up.,5
ae8bbc13-57cd-4c2e-98b7-7d558a9c5222,not working properly...app crashed,2
fb5cd664-dbdb-4f11-810e-3357855cb963,The app keeps closing when i tap the comment button or section,1
a3e2b071-ea57-481f-8e18-2eb575e3c3f6,this time this app not parfect,1
924044e4-46c8-4d57-bdc4-d64b38a7ba1f,app keeps crashing and a text window saying there is a bug pops up,1
ee9785e7-8177-4856-bbf3-953ec54301ec,its very good,5
6ad63f78-e1c4-4493-8929-f898a9d4e729,it bugs out and closes immediately as I try and check any post comments,1
5d5ef225-2788-4577-9913-96254df6e0bf,automatically force close when i want play a video.. today happens everytime i want see video,1
1637300c-adee-4824-8d42-8b4642b0c54e,hitting the comments button crashing the entire app,1
829d8d1b-63ee-4e31-9cc6-f49e894e38ce,video not working,1
243484fb-f798-4ce2-9b80-5cfc6f519fda,don't download the app..this is the trap,5
ab4398a4-fbdd-46a9-8464-d8a5f4cc7fb4,Nice,5
decf86fc-6f70-4be7-bfb3-7b7e9a948f68,April 2026 and FB is back to freezing and closing abruptly again. what's going on?,1
0b2bd669-64a1-4cbd-81a2-23aa127457bf,"there's something going on with the app, when i go to click on a video it kicks me out of the app",1
02256d57-c295-4d24-b2dd-7d524feb3632,masaya at nakakalibamg,5
57c5044f-bc38-43d0-bfe9-c1d93dc9b071,ads every 5 seconds in reels. absolutely unwatchable,1
2540d26d-2b6a-4e54-aac7-d4c66f741f7e,not sure,1
2f5f1417-1151-43ec-b398-07605cab4d6f,good app,5
e93f8d9b-6d46-4050-8943-79cb01f3bc93,"This app is weird right now. Tap the ""Comment"" button on posts and the app closes.",3
1c07a7ef-fec9-4ec6-8014-ee5a27f6778c,"keeps crashing, needs a fix pronto!",1
216bd561-5436-4843-9d57-acad63ad5b24,App is suddenly force stopping every time I try to interact (again). Same thing happened a year ago. Fix it please?,1
b1dfa5b3-f9f3-456f-bb34-180c05a04b94,Facebook says the developer needs a update and I can't find a update for Facebook and it keeps throwing me off Facebook when I try to go to anything on there. geez,1
f22d034a-9345-4be5-a79c-72a64d83afab,Koko love,5
a678e51d-2b8c-49fb-8876-e6b263697fe8,always crashing because of it's own issue,3
8a77bb59-4755-452c-9a0c-e95ad5cca473,super,5
966479ed-2d13-4103-be32-2650b17bbfe9,good,5
3866377b-3a5a-4b27-bfb6-f89405131135,can no longer watch reels,5
2abeaa9b-715a-4955-8889-735695673cc7,how can I retrieve my old account? It was suspended due to some reason. I wanted to retrieve it because that account was very important.,2
6f25e359-6441-4e77-9aa7-496c6d834c77,ভাল০,4
189ee8c4-608c-4627-9561-68d15eb518a2,good experience 👍,4
7b6bb88d-3291-4032-aa65-56d0e77a685d,this apps is so amazing,5
4d1a985f-95d9-4b95-856a-8e91e5808913,Super,5
5cb8c794-c0e5-4866-919d-9fc108557d1d,nice platform,5
8f989829-189b-41f9-b13a-aa17558cbc76,crashing constantly,2
b62cba2b-01d8-45f2-8271-381082e6bc62,App keeps crashing,1
cecb5a58-9469-4bc9-94f3-8c354f78b8c4,The Facebook app stops when I try to watch videos. It is so frustrating. Can you please try to fix the problem?,1
ae39d864-16a9-4e53-95b6-1ae86899c680,every post on this site now seems to have become adverts or stuff im not interested in. its very rare I see something from a friend. I think fb is destroying itself,1
33126254-940f-4549-b950-aebe8db007e0,🙂,5
2dfff48b-d57d-48e7-bb06-3696d6efe681,"bug fix fast, there is a bug on fb for s25 ultra, fix it soon",1
32671512-7c33-4f81-adfa-8ccc819775a0,"Everything was going great until today. I tried to open up a reel and the app started closing itself, giving me a message about a bug. it informed me that I should update the app after the issue has been fixed. anything yall want to share about this?",3
e075c4e4-3400-45ed-8364-6bdf395f2dd1,Keeps closing out of the app on its own & says there was a problem,1
934f9721-a594-410d-9f3d-ddebc7e6d26e,Dangerous App,1
486f5d1f-a252-4ce1-99b0-bc1298f5c67f,very good,5
d5355470-74a9-4d28-8b47-cc519f6a7be1,constantly crashing and app closes,1
85ca4dd3-8b55-4e8d-8cbf-273691072b89,تطبيق سيء لا انصح باستخدامه,5
a71925d1-0dbd-4db8-8565-2bfe8d17798e,"Facebook keeps closing on my Samsung a8 tablet, upgrade was not helpful for me.",2
04802879-8679-40c1-a273-1bdf0a8be165,slow,1
0549e047-77ac-439d-a4a5-8990db857832,nice,5
247930bb-4fb5-40c2-a890-ce74a0320981,it suddenly crashes when i click the reels. need to uninstall it the install again.. hope it wont crash again,1
b1c4141d-afce-483e-921e-0e923958915b,Good,4
553134a9-1299-42a9-b55a-d956fb4b43f8,app crash when i click on comment@like buttons. pls solve this.,5
c926f637-14df-4e96-b5e0-e9da30f1eee1,app keeps crashing everytime I pull up videos on reels and tells me it has a bug ? never seen this before,2
22f87492-25ad-4921-95e3-f38e97896985,please fix the bug already. i can't watch or see comments.,1
a18f5e07-7d42-4047-a820-eb49a4e4cd1c,keeps shutting down,1
9f44e8da-ac09-4b95-bde7-5f4002abc648,Reels shut down the app every time I try to watch one. This just started happening earlier today. It's not that big of a deal for me since I watch videos on Tik Tok mainly.,2
b51a9d67-540d-429c-a12d-7c99daee11e0,app frequently getting crash🤔🤔 im using Samsung s24. today only happend. when tap video section getting crash.,1
d3a9ed45-eaeb-4ced-9397-da378e0045e6,why Facebook keeps stopping today?,1
90dbdd9b-0c10-4b39-9373-73fd9ec80aa7,Error arha ha bar bar,1
94d58e96-117e-4cb7-9ea1-0dc7a7de5f1d,nice,2
59bc8f36-9e4c-481d-bf19-d3406df1fb19,"hey, I can't play reels on my fb. what's happening?",2
41ed28ef-d775-4dc1-b499-c4e6998855a3,ok sya,5
6d4b8c60-86af-4109-954d-244c36913156,Its broken and says its been hacked. Every time I go to do anything other then scrolling it boots me from the page,1
ad2b9ef8-e41f-47e6-9d70-29dee4bac0b5,"Why am I not surprised? What ever update has been added in recently has really done it this time. Anytime I try to like, look at comments, or even click on a video the app immediately shuts down and kicks me out and leaves a message ""Facebook stopped working"". Facebook developers, y'all never cease to amaze me....",1
3b660061-ac85-42b5-8b41-68397a76ad26,"Edit to add: Obviously have reinstalled it and now I'm back to probably delete it again......can you get these updates to work properly please? New update is teh worst. Can't even open teh app now, constantly see the ""Unfortunately, Facebook has stopped working"" notification, even if I haven't tried to open it. Uninstalled, need a break from it anyways.",1
d74fbd05-477a-4b17-af8f-e6e1e9cc1d22,nic app,5
5f388183-1a9a-4eab-9d28-0cee954a2f3a,I am so happy using Facebook Facebook make me happy it's so good and entertaining,4
7877d839-c83c-4797-b70c-39258d3968ca,what happened facebook why I got bug i can't see any comments and see videos,1
0fd8f171-a769-4046-aea9-d440d35d0361,"sudden about 2 hours ago my Facebook is crashing. Every time I click on someone's post to comment, my Facebook crashes. I am able to post, but cannot comment on posts",2
42bb6e89-e0a8-422c-a46e-d6684917bab8,Crashes every time I try to watch a video.,2
de37365d-6c28-471c-9f75-d3e2ba48bded,very nice experience to use this app,5
8e305645-e903-4eda-aacc-fe27e6c278b1,Click video it auto close app,1
355f712b-e9d1-4cd4-83b8-0be11768b7bf,Facebook app is crashing every time I try to open any post. 2/5 cause at least I'm using Facebook less,2
8aef0f66-c4f1-410b-a306-a184b4455de1,What's problem Don't take like and play video on my Facebook id what's Reason?!?,1
6bd3fcf7-8e52-4747-ac61-c5f401da7ed8,good 👍,5
3d4307f3-cd41-43c0-9317-cbfd7f0a0df0,too many bugs,1
4478d06f-29e8-4348-af0a-28d63f912fd5,i like this app i enjoy ❤️❤️❤️,5
ea74582e-dd71-47a8-a071-13f809ddf1fc,Ad after Ad after Ad. Such a frustrating app to use.,1
20fec7ab-8c38-48c9-b79e-0410a0d6f88c,very very nice,5
1b748fe2-b05c-4d97-b8d6-0a8f8f2b91e0,Theres a bug and it auto close by my phone with a notification to clear cache because it has a bug. thus needs tobe updated now.,1
4395f8bf-3fc2-42d3-bbb6-9d02c0b927ed,mota all was nice👌,5
30b1eb96-1d9b-482e-bb40-91c139393c65,app keep closing..there's a pop up message saying that the app has a bug..i clear the cache but still keep closing,3
12a9dba8-e650-43e9-873f-b54a38a45c9a,Keeps crashing,1
8a8f3a35-0bc6-4996-bf07-010a11b29da3,ok,1
e1a10d44-f73b-4ed6-b984-b57637c85e49,"Dysfunctional, Ad ridden, data stealing, AI slopfest.",1
97193f9c-7335-42c7-b5f7-efac9927acca,"Tapping on a reel video crashes the app. if someone shares a video and I try to watch it, the post disappears and instead it's replaced with an ad. Android flags the app as being bugged now every time it crashes. If I could give zero stars, I would still want to give less.",1
9f73d902-86a4-41fa-b956-64dc1220049c,crashes constantly,1
43338acb-297e-454e-9ee6-e6117792c58e,"Garbage app. Buggy, and poor design",1
520abcc8-bc4b-41b1-ab1b-439bb97c9601,"as of April 26,2026. Facebook has been crashing all day long when I click on like a post or try to read something or even a video it shuts down and takes me back to my home screen.",4
8546baab-da84-4629-b400-8285740efab8,"Cannot read a comment when open comment section, app crash poco f7 pro",1
bc465937-90cc-43bd-bfff-9adb5acbeeed,"I don't know why, but since the new update, I have not been able to press the search button on marketplace. The icon on top comes down and blocks the search button.",4
1f9654e3-1408-4f74-ac3e-61beca6dfa2c,"i cant do anything, it just show plain white,i cant even mayday nor do anything",1
81150c3d-5a89-4886-8bc3-a06dc61f9c9b,"I am giving a 1-star rating due to the poor communication regarding disabled account cases. There was no clear explanation or direct reason provided for why my account was disabled, and I did not receive any proper notification, even in my Gmail. The process feels very one-sided, with no real opportunity to understand or resolve the issue properly. This lack of transparency and support is frustrating, especially for users who rely on their accounts for important purposes.",1
1dba03bb-3343-48a3-a134-5f8aa7af4e67,overall the app is pretty good I mean there's a lot of improvement in place but every time I go to watch reals now the app just closes it says it has a bug will I have no idea how to fix it,4
ca251dbc-c24f-4bfe-9a9d-755e64999aaf,good app,5
52743ed1-9e47-4381-a5d5-92312633969c,keeps crashing. messenger as well,1
d4453c18-bb49-4f73-8129-a13cef3fd9b6,it's crashing every time I react to any post. just recently started doing that,3
941034ab-a96b-4c98-95a0-55df03c7794f,I'm getting a pop-up saying the Facebook app has a bug,1
e7207355-b02f-43f7-93c6-ade01d161bc1,happy 😊,5
04205e31-5532-46ab-90a3-a6b18f083750,Ever since this latest update I keep getting booted off Facebook. It tells me Facebook stopped working.,1
655a2be9-17ba-463b-9250-afb7f397aa55,good,5
7e62f653-198c-4488-94cc-c68046ebd331,FB on my phone hasn't worked for the past couple days.,4
fec408ae-5f2d-4a63-bf0f-1b70fb527434,Great app! I really enjoy using it to stay connected with everyone,5
ce4adeba-50e2-4e18-acaf-fc2c0b5cddf2,keeps crashin,1
9cbea3bb-836f-4032-af63-1d0cc55d98d9,"officially deleting Facebook ! every time I like a comment it closes the app, every time I try to comment it closes the app, it will let me share but it won't let me interact with anything . so until that's fixed I'll delete the app and not worry about Facebook it's other social media platforms",1
99040881-0fe8-4775-b2da-829c08c51030,it is overall glitchy and doesn't update my news feed on my timeline according to how or when people have posted most recently. today on this day I am sending this review because every time I open up a reel or a video post it will glitch shut down and asked me to clear the cache. this has happened almost a dozen times and I'm over it. using a Samsung Galaxy s24 Ultra.,2
432d9d59-414f-468e-89bf-b571c07d5449,"app keeps stopping rn, and a lot of errors too. I hope the force stop issue gets fixed.",1
a4e7294b-505b-4a63-bbce-1344b235a54e,"April 26, 2026 - more problems! I can't like (love, laugh, etc) any posts. The app freezes and then closes. March 2, 2026 - another update and more problems! Reactions still not working properly. Now, I can't see the full text on posts with a background color or design. When I click to see the full post, it's just a blank background. If I could give lower than a 1 star rating, I would! February 3, 2026 Since the most recent update, reactions aren't working. Fix this and stop messing things up!",1
7ab667fc-0d5c-4e6d-ab59-7b82f1e676c3,videos keep closing the app. I get a pop up stating there is a bug with the app.,3
cef455a6-4ff8-4573-9a62-4696e16110bd,i cant watch video on facebook,5
8e254b58-bdd8-4e13-a513-ae5ab1659cd9,good,5
c9936559-c7a5-4e92-9c5f-4dc10bd18951,App keeps closing out when clicking comments. Over half the time I can't read the full comment because the last 3 letters are cut off. I'm on the most recent update using an One Plus Open. my screen is closed while using it.,2
bc07c556-dc89-46e1-846b-1ee50957e1be,❤️❤️❤️🕋🕋,5
214e6a10-c17f-49a0-b06c-e2e37d2aa15c,bakwas,2
85ec1ad3-fa97-4f0a-b982-8814f97ce97b,all good,5
9cbeb32d-4cd8-4665-9e38-3320dd83f9a6,it will be so good,5
c86959a5-33aa-4242-8b18-1f5dd6ed0ac0,🙄,1
10509999-7d53-4283-85f7-8c1a123877cf,"Every time I tap on something to watch or comment on it, the app closes. I used to enjoy using Facebook. It's a complete crapshoot now. This app sucks.",1
5216bf36-9a25-4972-bdf5-54a1c355d08f,crashing when i click comment icon ffs,1
4875f1e4-5a59-41b8-a370-b2263f0094e7,"Currently crashing when I click on a video, a comment section, or literally anything that routes me to a different frame, it crashes. Clearing cache and force stopping does not help. There are new updates. So Idk what's wrong",1
e8da2c9a-3b9f-4164-8a12-f192b2137174,It's so good,4
505c9a92-03bf-4691-b96b-ce1f817600ea,it force stops itself,1
db15d2bd-e760-445a-ad40-410740aab959,today facebook is just weird it glitches and kicks me out what can I do to fix this,1
820c69fc-0ef1-4ed9-8253-469487914b2f,"Dear Facebook Team, I am a dedicated content creator on Facebook, and I have been consistently uploading original videos to my profile. Currently, I have over 5,900 followers and I have already uploaded more than 446 original videos. I would like to bring to your attention that recently my account had some restrictions due to a technical error. However, after a manual review, your team confirmed that it was a mistake and cleared my account status. profile name 👉Amit SarKar",5
e490324e-b562-4cd6-9272-173a2af92b16,bakit nagloloko ang fb nyo nanonood lng ako reels nagbaback at may problema daw,2
3e7c9c5b-07ee-401c-af42-b582170344db,good,5
d8acd345-1b4d-40a7-aa68-a6d90ce74db1,not run my Facebook,5
950a36aa-df75-44f3-af9f-5726c0f9ef60,keeps crashing,1
7a3dba2f-d2b1-4614-b529-045242ee50d7,app keeps cutting off for the last 2:days use,2
a8f116de-15d2-4fc4-a40d-6218feead16b,good,5
6fed98dd-ae9b-4dad-b718-feb890791fd3,"being getting random app crashes for no reason and frequent it annoying, both phone and app are in the latest version",2
31b766a2-43bd-4542-bbd1-c13f7ced9983,bahut achcha hai yah,5
9070fddc-8c60-452b-8d31-829610a6e2bc,seens...let's go,5
4ed06fd3-a2a4-4dbe-a7b1-ef4d3db1aeaf,Fix dark mode.,3
04d859bc-3e75-41c0-8dbc-7f6171a229ed,this is very nice app,5
23ee8ffe-1b43-4532-ab21-2dfc3d5314bc,App is currently buggy. Suddenly closes from time to time. Posts will also disappear abruptly from the feed when I tap them.,2
dd386c7f-a359-4b7d-8777-7b6cb826a357,Keeps crashing despite clearing cache and restarting,2
a0af042b-81d8-46b2-8d91-48089c91053e,comments feature not working,1
eaf32546-b770-447a-a7de-b6aa3b1dd463,keeps backing out when I view a video or a reels,2
57f1fa32-e1c7-43a6-bbd6-1fb853ce8a26,It keeps crashing every time I try to read comments,1
1f6ead68-d8bf-420e-b009-2d9a595181c0,Every time you click on a video it crashes!,1
6722bae6-9dcf-4841-9147-81d4dd1f6289,I cant even watch videos,1
193c018e-c6d0-4c7f-8119-97efea8d4251,when i open my app it suddenly crashed.,2
ba436973-2836-4dac-8ff2-6cf18751edc9,Not sure what is going on but everytime I poke comments my app shuts down. can you please see what is going on? thanks all,1
fa2eaa3c-264c-4431-8276-50006b28c17b,Facebook app crash and Error,2
226a60f0-1afe-486b-a151-8819df2a1ca1,wow,5
776b06eb-9251-48f8-b048-b740e93a23a2,keeps on crashing,1
d7691722-be90-40c2-87ca-807b8bf7740c,ফেসবুক দিয়ে আমি উপকার পেয়েছি টাকায় করতে পেরেছি,5
55ae8ecf-54f5-472a-9238-24141dcfd39c,The ads are becoming a joke.,1
ad790697-b668-4fad-a78f-c4a532fba769,I cannot update the app. I cannot comment and like in others profile,1
58e1f4db-6a2f-415e-b2aa-2562d8ec6366,it keeps closing the app,1
9dcd7877-f5b6-42d9-890a-181a49f22545,super 👍,2
c1ef2fe9-d98b-4106-ba66-810649c61def,very Good,5
1c154538-b89b-4551-8685-a3ea9e66b4b3,keeps crashing,1
f58d79bd-fca5-4927-b13c-5c7e99d0f3d7,app crashes frequently,1
18e94ee2-d1a9-41e7-a591-677acc3762d7,Facebook keeps crashing when I interact with the app. I've cleared my cache and updated the app and nothings working,1
f7379ee4-9af8-4e73-90f3-de690688a14a,good,5
e6e63fe9-8dd8-4aaa-af09-71227b372dca,App is closing automatically and getting stuck at all times. What's the issue META?,3
11de8e35-cc7b-4b39-b534-07602e94b4a1,app keeps crashing,1
c1a8539a-46f0-4699-8aee-0fdb042352c2,this app is hanging now,1
790b6805-79ea-4d94-a7ac-cafd7c1b6766,"Please fix it, you guys are no longer funny, how many accounts have you suspended or disable",1
ce105213-c397-445f-94ec-ba3b259ab006,it's app good,5
77d454d8-515c-4e7e-867b-7fbd920ac5c3,app crush kyu ho rha hai,1
17e05f26-51ec-4afd-b514-c9499d0ce2df,ok,5
6810c680-c8fb-4134-9cd0-64777d35ce1e,good 👍,5
5decaeda-ae9d-486f-82ea-3a40faf82973,App functionality sucks. It has always sucked. Now after an update it crashes after 15 seconds even after clearing the cache and reinstalling. Don't get me wrong Facebook itself is a great social network but the mobile app itself ages like milk. It gets more bugs with every update,3
a3aef2f7-23cd-492f-b269-acf4eed1fa65,so superb 👌❤️🙏,5
bafcdc20-1aaf-4c77-b828-0c70bf565308,nice,5
1095e2c2-e88f-4ef6-825a-96fa634082b1,Keeps crashing after new update. edit: crashing when trying to watch reels in feed only.,3
e458805b-bd6d-46a6-9c5f-cd2a6d3bc821,very good app,5
01d3ded4-9cce-45b8-a463-bd2efb4bbe52,im satisfied,4
cc19b6fe-a6ba-4310-b45e-7bfe463b0696,খুব ভালো,5
9443134b-c728-4ac4-bc2b-727580c0ba93,"app crashes when attempting to view comments, can't hide reels/video tab anymore, old posts appearing on feed",1
18d64536-30c5-49bb-b1c8-0e8e59a0b0f7,force close when opening a comment section.,2
51052d19-76c0-46b8-a25c-ce84ddd67372,nice,5
5fb8084d-5f82-40a8-a2a0-2f2789e1c3b5,Bad,5
96b6223b-cb86-4272-9c51-04a94e7e1528,"crash, crash, crash",2
3df6a188-22ae-422b-966d-b44289f81da2,for some reason the Facebook app will neither open nor allow the app to be uninstalled.,2
9b1d8f87-ed3e-450b-8aa4-1d5640b1c9f8,excellent,5
a531b011-b09f-4abf-8485-7d003adc7446,"why the app close ,when play any vedio ,app crush slove this problem",1
b8203b9c-fa0b-40e9-9dfe-02d13c0b8646,"error messages Err msg ""Facebook has stopped "" it closes and restarts and will NOT allow me to play or open reels it closes the app what's going on",1
783c3116-2548-472f-81b6-3f7150c16219,"Keeps force closing. And again, as of April 26 2026.",1
e2b26401-32ab-4cef-a07d-6535a1986085,very good i enjoy listening to music.,5
d99b3c11-e2e5-440a-8405-ecdb7bf5da0c,Had to delete it. It kept closing and saying the app has a bug.,3
13ac8e9b-8d03-4904-983e-53081dfe58fe,keeps closing sayin it has a bug,1
7801cc36-d2a9-4398-b73c-805e362e26df,"app keeps closing, probably a bug",3
19118f1f-e883-4c65-94e7-b40baae5e103,keeps shutting off saying there's a bug and you guy's need to update it to fix it.,2
21494087-0663-4b8f-845d-7d6fe4bf65c1,my face book keeps cut me off I try don't work keep stop,2
7fa33862-f9fe-4642-98e7-b7169f8b7468,good,5
cd099bf9-d41c-4136-8b85-c481284f48b4,"April 2026 - app is constantly crashing. Also, I can't see anyone's work, school or city history. That was helpful in finding friends and acquaintances. it's ridiculous!!",1
1fc1e8f2-3ccf-495a-b5c5-593e0c940a11,"Umm so I just wanna say that when I open my facebook app and go to the videos It just closes itself but I can open it normally and just scroll to feeds but when I open the videos to watch some vids on fb It just closes itself over and over again, pls can u help me with my problem, thank you (sorry for my bad english)",5
d9a8bb8f-e02a-4b61-96a2-995f1085dfc3,it shuts down on its own and you can't get back on,2
c858384a-c0bb-49df-a1ec-59c6d1605e26,suddenly closed app,3
781ab3ad-2c3e-4ab5-90c6-24d2eaf11a88,im 2018 dawloding,5
2d858aab-f21e-4c3e-aa97-7edfcbcef5f1,good app,5
30a52920-f8fe-403d-87b8-5673b0c76721,good,5
dc0e375c-9dc9-4083-840f-9e633eb691bc,"Absolute GARBAGE lately!!! Constantly crashing, major bugs and useless for a business!!!!!",1
2fcf3be9-8311-4563-aa4b-e98311134f14,The app keeps closing because of a bug. Please fix this problem right away. Thank you!!,1
6cdcc199-a42d-40c9-b378-dcd8c2077c2d,good 👍,5
b2f901f5-53a3-46b1-9494-51d2bf4a7aa1,"every time I click the comment icon, the app closes itself",1
5d6c7953-8a18-40e2-82c4-3e0c23d6b7c6,new update continues to crash when I hit the like button. Galaxy 25 ultra. absolute trash,1
80f6cdf9-2e31-455f-ad5d-bf8f94785961,Good,5
ed5f5024-3e57-4749-b71c-74476e96c868,has a bug that needs to be fixed can't click on anything to watch it or like anything or comment on anything,2
0a844817-18c9-4a1a-96e7-047251955959,currently having a lot of problems with Facebook shutting down constantly. especially if I click on a real and try to watch it. please advise,1
553cf0d5-6bbd-4763-be94-7a8b04ee7dcb,nice,5
c98dac00-efd3-4b04-b8ab-f4e7768279a7,Stop auto-play reels on startup. It's an evil tactic to suck you in. Changing settings does nothing.,1
55576f7a-361d-4e9f-b4d9-649539576b16,am i the only one who's getting trouble with a bug on this app right now ? everytime i try to play a video the app exits automatically.,2
3efaf6d0-5000-48d5-9c0b-b33edeb490c0,"it always show Facebook has stopped, it irritates me always",1
445c926b-1d59-4c78-9a58-677fb847d721,"Not MY personal favorite app, I do though enjoy market place for 'thrifting' or second handing very nieche things like old Polly pockets, my only issue is that you HAVE to be 18 to veiw it, but it does make sense why that is the way it is, other than that very good app with a medium to easy UI based on your experience with tech!",4
bbc66890-e557-48d4-b477-6d3a333211d5,Way too buggy and glitchy...,2
4a197f28-c784-4bd2-bd70-975ac82c3e44,"Please fix the bug when interacting on Facebook app (trying to see comments on a post for example) it just closes, it's not usable as of a couple of days now...on Galaxy S22 ultra",1
8cd4a46c-deb1-46e4-bd44-ea187ec4f543,"crashes any time you try to click anything, comment on anything, or watch any videos.",1
931d59b7-af83-4be5-bbae-22e52e94e8d4,this app keep crashing after i play FB reel,1
3ba68c5a-41c5-4861-92fc-a9cc01cd6f33,app closes when trying to view comments.,1
1005a390-1ae4-47c7-933c-6a97ce690ae9,my account got hacked! and Facebook isn't doing anything about it! I've complained twice already!,3
d72d173b-29d5-4d79-a061-d08cafbf3bb9,"When I click the comment option, the app automatically closes in the new update.",3
4e942084-8db3-47f4-9b97-4b746a3b4a60,it says this app has a bug and keeps closing when I try to look at anything.,1
8273adc8-dfa7-493b-ac56-65c0d0c8b5b3,great,5
60a64d47-7f82-44e9-8a84-a42bac4aa9ad,"Whenever I use Facebook and go to the video option, the app automatically closes.",1
fa580efc-e97f-4430-a574-613b5eec3cb8,what is this issue not update,1
97044571-8fc7-4e6a-b407-2adddd756005,keeps crashing or closing when I click on comments or people post,1
8d0900c7-86e6-4f97-9e6a-8b4f6bdf0d92,my experience the update in app always shutdown every 5 minutes unlike tiktok or YouTube if used 2hour in my computer not shutting down big no to this app I hope there is compensation fee my other account been disabled for business purposes only in my line of work Aircon service now I got to create another account everytime I posty jobs / services they report it immediately my pages is deleted I hope this will gone to soon. over price meta verified no to this app social media platforms. bye!,1
416f21b3-73ac-4d8c-b03d-f4fc7ec32776,please solve my Facebook problem.,1
a7f23b4a-3c8e-42c0-982c-ea9933e49a79,clicking on any comments force closes the app. unable to use it at all because of it,1
6d4c51a4-616f-4b95-b51c-88b5299ff0d4,nice,5
e09bd577-cb9f-4127-a733-de7902f552b5,Suddenly Facebook Reels Video page stop the app...If we touch video page it's crush the app even i tried with restart the mobile also it's not worked...I think new fixed update needed...Fix it,1
1e62f099-3a14-48a4-b705-8c09eddf34c4,Keeps shutting itself down,5
d2aee063-b81f-4b35-9bc0-77b75cfeaadb,nice one,5
8f85b845-f9fd-472e-8dff-12d9af3ba2a3,keeps crashing every time I hit comment,1
de53d80a-fc0a-4163-bdeb-6c8920d64964,Just updated 4 days ago and cannot do anything. keeps crashing and when I go to read a post that says see more and the post disappears!,1
bcf51e57-be4c-426e-a690-cd2808bd4245,There is recent bugs in Facebook has we click like button fb is restarting there is bugs so it's after update happened kindly release new update,1
f314ae85-c7d7-4b91-9994-a888dfa79383,should be on Facebook but I have been kicked off because of some that I didn't mean to do anything wrong I will watch what I do and say for now on,2
f4052760-f19c-49be-a2ca-883b86b2bc40,post profile nahin a raha hai,5
95bcce99-153d-4c7b-bfdd-a7205b05419f,open facebook aap,3
03810e01-5ff3-4ee8-baf9-c4ae9d7291e6,nica app very good,5
f5766b19-f6b9-4002-a00c-2591b91f4c1d,😭😭,1
81c32611-9fbb-44c9-b30c-b4d0879f6126,"Can't use it properly. When I click on the newsfeed or on anything, it suddenly stops and closed.",1
758ae8b4-d2e1-4ecb-a435-3c6a8305a81c,"The app has a bug where if I interact (like, comment, share) with any post, the app closes. I've reset my phone, cleared the cache, and checked for an update for both the app and my phone and it's still doing this. None of the other apps on my phone are doing this.",1
5726372b-66c1-4317-ad1c-fe70b9bc6e84,this app now crashes after the most recent update when attempting to open any comment section,1
5c64bdf1-7d16-4fe5-a58e-d536bc51be04,I have a problem. If I opened video or comments the app stopped,1
7d204f7a-5838-44bc-b99d-d75169405f4a,fix the glitch problem on it,1
066b0564-cf09-4d41-9c72-0ef5d4d8a243,Can you do 0 stars. Trash,3
28c74eee-034e-497a-8451-c94d8366dd7a,Facebook kept closing when opening reels. Both on android and on desktop.,1
9b2f3ecb-2eb1-4123-acd3-9fb077b9a6fc,force closes every time I click a post or a reel. had one pop up saying there was a bug and to clear my cache. I did that. didn't work. I've done some troubleshooting to no avail. its essentially unusable.,1
58ce075e-a23a-4935-a184-5832b0f0e91a,"whenever i go to tap the like button, the app crashes",1
1c60ad6e-b4d9-48fb-9ef8-6784a26f628c,he is tha best app,5
9a22a660-3473-4671-bce2-a362e3d0c975,The app no longer works — it crashes every time I try to like posts or open reels.,1
a12e5a9b-a0b3-4c86-945f-0cabfbbc0511,good,5
25d92a24-5051-445c-a634-3ddd3437e7a8,why my app keep closing,1
9dca5cde-0342-4f92-ba0c-17514d360446,good one,5
b6eff03c-f1b3-4bc6-a882-2e2448fedf5c,Can't really do anything without my app closing.,1
914c7ebe-cfca-468c-8863-7aea5cb7e812,What in the vibe coding hell is this? Your app has been crashing the whole day,1
c1e56ad2-9c8f-43e1-b51f-f67041452115,Try and click on anything and it crashes .,1
cded27f8-6813-4ee0-a59d-e277bcd887be,I usually never have issues but my app keeps crashing everytime I click on anything,5
